Number of Blanks,Rank,Name,Platform,Console,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0,15762,Puzzle Chronicles,DS,DS,2010,Puzzle,Konami Digital Entertainment,0.01,0,0,0,0.02
0,15763,Discworld II: Mortality Bytes!,PS,PS,1996,Adventure,Psygnosis,0.01,0.01,0,0,0.02
0,15764,One Piece Mansion,PS,PS,2001,Action,Capcom,0.01,0.01,0,0,0.02
0,15765,Uchi no 3 Shimai DS,DS,DS,2008,Misc,Culture Brain,0,0,0.02,0,0.02
0,15766,Divinity: Original Sin,PC,PC,2014,Role-Playing,Focus Home Interactive,0,0.02,0,0,0.02
0,15767,Soul Eater: Monotone Princess,Wii,Wii,2008,Action,Square Enix,0,0,0.02,0,0.02
0,15768,Strike Witches: Shirogane no Tsubasa,X360,X360,2010,Strategy,CyberFront,0,0,0.02,0,0.02
0,15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA,GBA,2006,Action,Crave Entertainment,0.01,0,0,0,0.02
0,15770,Still Life 2,PC,PC,2009,Adventure,Rondomedia,0,0.01,0,0,0.02
0,15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,DS,2010,Action,Hudson Soft,0,0,0.02,0,0.02
0,15772,Clock Zero: Shuuen no Ichibyou - ExTime,PSV,PSV,2015,Action,Idea Factory,0,0,0.02,0,0.02
0,15773,Moujuutsukai to Oujisama,PS2,PS2,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15774,Root Infinity Rexx,PSV,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15775,Cube,PSP,PSP,2007,Puzzle,D3Publisher,0.02,0,0,0,0.02
0,15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,PS2,2007,Racing,Sunrise Interactive,0,0,0.02,0,0.02
0,15777,Army Men: Major Malfunction,XB,XB,2006,Shooter,Global Star,0.01,0,0,0,0.02
0,15778,Dunamis 15,X360,X360,2011,Adventure,5pb,0,0,0.02,0,0.02
0,15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,DS,DS,2007,Misc,Gakken,0,0,0.02,0,0.02
0,15780,Worms World Party,PC,PC,2001,Strategy,Virgin Interactive,0,0.01,0,0,0.02
0,15781,Yoake Yori Ruriiro na Portable,PSP,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
0,15782,Big Bass Fishing,PS,PS,2002,Action,Take-Two Interactive,0,0,0.02,0,0.02
0,15783,Reine des Fleurs,PSV,PSV,2015,Action,Idea Factory,0,0,0.02,0,0.02
0,15784,Gears of War,PC,PC,2007,Shooter,Microsoft Game Studios,0,0.01,0,0,0.02
0,15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,Wii,2007,Simulation,Taito,0,0,0.02,0,0.02
0,15786,Namco Museum 50th Anniversary (JP sales),PS2,PS2,2005,Misc,Namco Bandai Games,0,0,0.02,0,0.02
0,15787,Gummy Bears Magical Medallion,Wii,Wii,2011,Platform,Storm City Games,0.02,0,0,0,0.02
0,15788,Colin McRae Rally 2005,PC,PC,2004,Racing,Codemasters,0,0.01,0,0,0.02
0,15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,PSP,2009,Role-Playing,Gust,0,0,0.02,0,0.02
0,15790,LEGO Star Wars: The Video Game,PC,PC,2005,Action,Eidos Interactive,0,0.01,0,0,0.02
0,15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,PSV,2016,Adventure,N/A,0,0,0.02,0,0.02
0,15792,Dark Void,PC,PC,2010,Action,Capcom,0,0.01,0,0,0.02
0,15793,Chou!! Super Nep League DS,DS,DS,2008,Sports,Jaleco,0,0,0.02,0,0.02
0,15794,Irritating Stick,PS,PS,1998,Action,Saurus,0.01,0.01,0,0,0.02
0,15795,WTA Tour Tennis,GBA,GBA,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.02
0,15796,Kaleidoeve,PSV,PSV,2015,Adventure,HuneX,0,0,0.02,0,0.02
0,15797,Judge Dredd: Dredd Vs Death,XB,XB,2003,Shooter,Vivendi Games,0.01,0,0,0,0.02
0,15798,Star Trek: Legacy,PC,PC,2006,Simulation,Ubisoft,0,0.01,0,0,0.02
0,15799,NHL 16,X360,X360,2015,Sports,Electronic Arts,0,0.02,0,0,0.02
0,15800,Wall-E,PC,PC,2008,Platform,THQ,0,0.01,0,0,0.02
0,15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,PS2,2006,Action,D3Publisher,0,0,0.02,0,0.02
0,15802,Davis Cup Tennis,GBA,GBA,2002,Sports,Ubisoft,0.01,0,0,0,0.02
0,15803,Pro Rally,GC,GC,2002,Racing,Ubisoft,0.01,0,0,0,0.02
0,15804,XCOM 2,XOne,XOne,2016,Strategy,Take-Two Interactive,0.01,0.01,0,0,0.02
0,15805,Football Academy,DS,DS,2009,Sports,Electronic Arts,0,0.01,0,0,0.02
0,15806,Kimi ni Todoke: Sodateru Omoi,DS,DS,2009,Adventure,Banpresto,0,0,0.02,0,0.02
0,15807,Call of Duty: Modern Warfare Trilogy,X360,X360,2016,Shooter,Activision,0.01,0.01,0,0,0.02
0,15808,Let's Pilates!,DS,DS,2007,Misc,Konami Digital Entertainment,0.02,0,0,0,0.02
0,15809,Memories Off #5: Encore,PS2,PS2,2007,Adventure,CyberFront,0,0,0.02,0,0.02
0,15810,Brave Story: Boku no Kioku to Negai,DS,DS,2006,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
0,15811,Zombie Hunters 2,PS2,PS2,2006,Action,Essential Games,0,0,0.02,0,0.02
0,15812,WRC 5: FIA World Rally Championship,X360,X360,2015,Sports,Bigben Interactive,0,0.02,0,0,0.02
0,15813,Custom Drive,PSP,PSP,2012,Action,D3Publisher,0,0,0.02,0,0.02
0,15814,Ferrari: The Race Experience,Wii,Wii,,Racing,System 3 Arcade Software,0,0.01,0,0,0.02
0,15815,Tsuyo Kiss 2 Gakki: Swift Love,PS2,PS2,2009,Adventure,Revolution (Japan),0,0,0.02,0,0.02
0,15816,Achtung Panzer: Kharkov 1943,PC,PC,2010,Strategy,Mamba Games,0,0.01,0,0,0.02
0,15817,Konductra,DS,DS,2006,Puzzle,O3 Entertainment,0.02,0,0,0,0.02
0,15818,Samurai Jack: The Shadow of Aku,GC,GC,2004,Action,Sega,0.01,0,0,0,0.02
0,15819,Winning Post 7 2013,PSV,PSV,2013,Sports,Tecmo Koei,0,0,0.02,0,0.02
0,15820,Platypus,PSP,PSP,2006,Shooter,Funsta,0.02,0,0,0,0.02
0,15821,Command & Conquer 4: Tiberian Twilight,PC,PC,2010,Strategy,Electronic Arts,0,0.01,0,0,0.02
0,15822,The Incredibles: Rise of the Underminer,PC,PC,2005,Action,THQ,0.01,0,0,0,0.02
0,15823,Winter Sports 3: The Great Tournament,X360,X360,2010,Sports,Tradewest,0,0.01,0,0,0.02
0,15824,Farm Frenzy,PC,PC,2008,Strategy,Mumbo Jumbo,0.01,0,0,0,0.02
0,15825,Ore wa Shoujo Mangaka,PSP,PSP,2012,Action,Giza10,0,0,0.02,0,0.02
0,15826,Busou Renkin: Youkoso Papillon Park e,PS2,PS2,2007,Action,Marvelous Interactive,0,0,0.02,0,0.02
0,15827,A Vampyre Story,PC,PC,2008,Adventure,Crimson Cow,0,0.01,0,0,0.02
0,15828,Puyo Puyo Tetris,WiiU,WiiU,2014,Puzzle,Sega,0,0,0.02,0,0.02
0,15829,Exhibition Volume 6,XB,XB,2004,Misc,Microsoft Game Studios,0.01,0,0,0,0.02
0,15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,DS,2008,Misc,Sega,0,0,0.02,0,0.02
0,15831,The Haunted: Hell's Reach,PC,PC,2011,Shooter,Visco,0.02,0,0,0,0.02
0,15832,Phoenix Wright: Ace Attorney Trilogy,3DS,3DS,2014,Adventure,Capcom,0,0,0.02,0,0.02
0,15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,DS,2011,Misc,Disney Interactive Studios,0,0,0.02,0,0.02
0,15834,LifeSigns: Surgical Unit,DS,DS,2005,Simulation,JoWood Productions,0.01,0.01,0,0,0.02
0,15835,I Love Horses: Rider's Paradise,Wii,Wii,2010,Simulation,Destineer,0.02,0,0,0,0.02
0,15836,Kao the Kangaroo Round 2,GC,GC,2005,Platform,JoWood Productions,0.01,0,0,0,0.02
0,15837,Majesty 2 Collection,PC,PC,2011,Strategy,Paradox Interactive,0,0.01,0,0,0.02
0,15838,Sniper Elite,PC,PC,2005,Shooter,MC2 Entertainment,0,0.01,0,0,0.02
0,15839,The Dark Hills of Cherai,PC,PC,2009,Puzzle,Unknown,0,0.01,0,0,0.02
0,15840,FIFA Soccer 08,PC,PC,2007,Sports,Electronic Arts,0,0.01,0,0,0.02
0,15841,Zoey 101: Field Trip Fiasco,DS,DS,2007,Action,THQ,0.02,0,0,0,0.02
0,15842,Dream C Club: GoGo,PS3,PS3,2014,Adventure,D3Publisher,0,0,0.02,0,0.02
0,15843,Battle Spirits: Hero's Soul,PSP,PSP,2010,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
0,15844,Usavichi: Game no Jikan,DS,DS,2011,Action,Namco Bandai Games,0,0,0.02,0,0.02
0,15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,PS2,2010,Misc,Alchemist,0,0,0.02,0,0.02
0,15846,Otona no Renai Shousetsu: Harlequin Selection,DS,DS,2010,Misc,Nintendo,0,0,0.02,0,0.02
0,15847,White Album 2: Shiawase no Mukougawa,PSV,PSV,2013,Adventure,Aqua Plus,0,0,0.02,0,0.02
0,15848,W.L.O. Sekai Renai Kikousen,X360,X360,2010,Adventure,5pb,0,0,0.02,0,0.02
0,15849,Psychedelica of the Black Butterfly,PSV,PSV,2015,Action,Idea Factory,0,0,0.02,0,0.02
0,15850,Final Fantasy XI: All-In-One Pack 2006,X360,X360,2006,Role-Playing,Square Enix,0,0,0.02,0,0.02
0,15851,Joint Operations: Combined Arms,PC,PC,2009,Shooter,NovaLogic,0.01,0,0,0,0.02
0,15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,DS,2010,Misc,Alvion,0,0,0.02,0,0.02
0,15853,Winning Post 7: Maximum 2007,PS3,PS3,2007,Sports,Tecmo Koei,0,0,0.02,0,0.02
0,15854,Monster Trux Offroad,Wii,Wii,2007,Racing,Popcorn Arcade,0.01,0,0,0,0.02
0,15855,Assault Suit Leynos,PS4,PS4,2016,Shooter,Rising Star Games,0.01,0,0,0,0.02
0,15856,Dragon Booster,DS,DS,2005,Shooter,Konami Digital Entertainment,0.02,0,0,0,0.02
0,15857,Germany's Next Topmodel 2011,DS,DS,2011,Simulation,7G//AMES,0,0.01,0,0,0.02
0,15858,Drakensang: The Dark Eye,PC,PC,2009,Role-Playing,Eidos Interactive,0.01,0,0,0,0.02
0,15859,Storm Lover 2nd,PSP,PSP,2013,Misc,D3Publisher,0,0,0.02,0,0.02
0,15860,Kadenz fermata//Akkord:fortissimo,PSV,PSV,2014,Adventure,5pb,0,0,0.02,0,0.02
0,15861,DuckTales: Remastered,PC,PC,2013,Action,Capcom,0,0.01,0,0,0.02
0,15862,Transformers: Prime,Wii,Wii,2012,Action,Activision,0,0.01,0,0,0.02
0,15863,Contrast,PC,PC,2013,Platform,Focus Home Interactive,0,0.01,0,0,0.02
0,15864,Arcana Famiglia 2,PSP,PSP,2013,Adventure,Comfort,0,0,0.02,0,0.02
0,15865,Taishou Moebius Line Vitable,PSV,PSV,2016,Adventure,dramatic create,0,0,0.02,0,0.02
0,15866,Gaist Crusher God,3DS,3DS,2014,Action,Capcom,0,0,0.02,0,0.02
0,15867,Shinkyoku Soukai Polyphonica,PS2,PS2,2007,Adventure,Prototype,0,0,0.02,0,0.02
0,15868,PDC World Championship Darts 2008,DS,DS,,Sports,Unknown,0.01,0,0,0,0.02
0,15869,San Goku Shi DS 2,DS,DS,2007,Strategy,Tecmo Koei,0,0,0.02,0,0.02
0,15870,Strongest Tokyo University Shogi DS,DS,DS,1985,Action,Mycom,0,0,0.02,0,0.02
0,15871,Shin Sangoku Musou Online: Souten Ranbu,PS3,PS3,2010,Action,Tecmo Koei,0,0,0.02,0,0.02
0,15872,Elven Legacy,PC,PC,2009,Strategy,Paradox Interactive,0.01,0,0,0,0.02
0,15873,V-Rally 3,XB,XB,2003,Racing,Atari,0.01,0,0,0,0.02
0,15874,Full House Kiss 2,PS2,PS2,2006,Adventure,Capcom,0,0,0.02,0,0.02
0,15875,Dead to Rights,GBA,GBA,2004,Shooter,Zoo Digital Publishing,0.01,0,0,0,0.02
0,15876,Thunder Force VI,PS2,PS2,2008,Shooter,Sega,0,0,0.02,0,0.02
0,15877,Majesty 2: The Fantasy Kingdom Sim,PC,PC,2009,Simulation,Paradox Interactive,0.01,0,0,0,0.02
0,15878,Turbo: Super Stunt Squad,3DS,3DS,2013,Sports,D3Publisher,0,0.01,0,0,0.02
0,15879,Dinotopia: The Sunstone Odyssey,GC,GC,,Action,Unknown,0.01,0,0,0,0.02
0,15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,PSP,2010,Misc,Paon,0,0,0.02,0,0.02
0,15881,Dance! It's Your Stage,Wii,Wii,,Misc,DTP Entertainment,0,0.01,0,0,0.02
0,15882,PachiPara 3D,3DS,3DS,2011,Misc,Irem Software Engineering,0,0,0.02,0,0.02
0,15883,Command & Conquer Collection,PC,PC,2003,Strategy,Electronic Arts,0.01,0,0,0,0.02
0,15884,Kiss Bell,PSV,PSV,2014,Adventure,Giga,0,0,0.02,0,0.02
0,15885,Earth Defense Force 2017 (old JP sales),X360,X360,2006,Shooter,D3Publisher,0,0,0.02,0,0.02
0,15886,Sengoku Hime: Senran ni Mau Otometachi,PS2,PS2,2009,Adventure,Yeti,0,0,0.02,0,0.02
0,15887,GTI Club: Supermini Festa!,Wii,Wii,2010,Racing,Konami Digital Entertainment,0.01,0,0,0,0.02
0,15888,MuvLuv Double Pack,PSV,PSV,2016,Adventure,5pb,0,0,0.02,0,0.02
0,15889,Koihime Enbu,PS4,PS4,2016,Fighting,Yeti,0,0,0.02,0,0.02
0,15890,Romance of the Three Kingdoms XII,WiiU,WiiU,2012,Strategy,Tecmo Koei,0,0,0.02,0,0.02
0,15891,Worldwide Soccer Manager 2006,PC,PC,2004,Sports,Sega,0,0.01,0,0,0.02
0,15892,Sora no Otoshimono Forte: Dreamy Season,DS,DS,2011,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
0,15893,Mission: Impossible - Operation Surma,GC,GC,2004,Platform,Atari,0.01,0,0,0,0.02
0,15894,Trigger Man,GC,GC,2004,Shooter,Crave Entertainment,0.01,0,0,0,0.02
0,15895,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,DS,DS,2006,Action,Takara Tomy,0,0,0.02,0,0.02
0,15896,Hiiro no Kakera Portable,PSP,PSP,2008,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15897,Antz Extreme Racing,XB,XB,2002,Racing,Empire Interactive,0.01,0,0,0,0.02
0,15898,Enemy Territory: Quake Wars,PC,PC,2007,Shooter,Activision,0.01,0,0,0,0.02
0,15899,Truck Racer,Wii,Wii,2009,Racing,Nordic Games,0,0.01,0,0,0.02
0,15900,The Sims 4: Luxury Party Stuff,PC,PC,2015,Simulation,Electronic Arts,0,0.01,0,0,0.02
0,15901,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,PS2,2008,Adventure,ASCII Media Works,0,0,0.02,0,0.02
0,15902,Triggerheart Exelica,DC,DC,2007,Shooter,Warashi,0,0,0.02,0,0.02
0,15903,Jet Impulse,DS,DS,,Simulation,Nintendo,0,0,0.02,0,0.02
0,15904,Games Explosion!,GBA,GBA,2006,Action,THQ,0.01,0,0,0,0.02
0,15905,Tennis no Oji-Sama: Card Hunter,PS2,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.02,0,0.02
0,15906,Portable Island: Tenohira Resort,PSP,PSP,2006,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
0,15907,Night Wizard the Video Game: Denial of the World,PS2,PS2,2008,Adventure,5pb,0,0,0.02,0,0.02
0,15908,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,PSP,2008,Misc,Irem Software Engineering,0,0,0.02,0,0.02
0,15909,Tokyo Friend Park II DS,DS,DS,2006,Misc,Rocket Company,0,0,0.02,0,0.02
0,15910,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,PSV,2015,Action,5pb,0,0,0.02,0,0.02
0,15911,Adventure Time: The Secret of the Nameless,3DS,3DS,2014,Adventure,Little Orbit,0.01,0,0,0,0.02
0,15912,Kao the Kangaroo Round 2,PS2,PS2,2005,Platform,JoWood Productions,0.01,0.01,0,0,0.02
0,15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15914,Robopon 2: Ring Version,GBA,GBA,2001,Role-Playing,Hudson Entertainment,0.01,0,0,0,0.02
0,15915,Evil Genius,PC,PC,2004,Strategy,Vivendi Games,0,0.01,0,0,0.02
0,15916,Dragon Tales: Dragon Adventures,GBA,GBA,2003,Platform,NewKidCo,0.01,0,0,0,0.02
0,15917,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,PSP,2008,Adventure,System Soft,0,0,0.02,0,0.02
0,15918,Dream Dancer,DS,DS,,Misc,N/A,0.01,0,0,0,0.02
0,15919,Powerbike,DS,DS,2009,Racing,Majesco Entertainment,0.01,0,0,0,0.02
0,15920,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,PSP,2011,Role-Playing,Gust,0,0,0.02,0,0.02
0,15921,Magic Encyclopedia: Moonlight,DS,DS,2010,Misc,Foreign Media Games,0,0.01,0,0,0.02
0,15922,Rayman 10th Anniversary,GBA,GBA,2005,Platform,Ubisoft,0.01,0,0,0,0.02
0,15923,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,DS,DS,2010,Role-Playing,Starfish,0,0,0.02,0,0.02
0,15924,Online Chess Kingdoms,PSP,PSP,2006,Misc,Konami Digital Entertainment,0.01,0,0,0,0.02
0,15925,Gaku ? Ou: The Royal Seven Stars,PSP,PSP,2012,Role-Playing,Alchemist,0,0,0.02,0,0.02
0,15926,Pillars of Eternity,PC,PC,2014,Role-Playing,Paradox Interactive,0,0.01,0,0,0.02
0,15927,RollerCoaster Tycoon: Gold Edition,PC,PC,2002,Strategy,Infogrames,0.01,0,0,0,0.02
0,15928,Professional Farmer 2016,PS4,PS4,2015,Action,Namco Bandai Games,0,0.01,0,0,0.02
0,15929,Storm Lover Kai!!,PSP,PSP,2012,Action,D3Publisher,0,0,0.02,0,0.02
0,15930,Race Driver: Create & Race,DS,DS,2007,Racing,Codemasters,0.01,0,0,0,0.02
0,15931,Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,PS3,2011,Fighting,Konami Digital Entertainment,0,0,0.02,0,0.02
0,15932,Minna to Issho,PSV,PSV,2011,Misc,Sony Computer Entertainment,0,0,0.02,0,0.02
0,15933,Harukanaru Toki no Naka de 6,PSP,PSP,2015,Action,Tecmo Koei,0,0,0.02,0,0.02
0,15934,Hummer Badlands,XB,XB,2006,Racing,Global Star,0.01,0,0,0,0.02
0,15935,I Doll U,PSV,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15936,Enkaku Sousa: Sana e no 23 Hiai,PSP,PSP,2009,Adventure,Sony Computer Entertainment,0,0,0.02,0,0.02
0,15937,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,DS,2008,Action,Takara Tomy,0,0,0.02,0,0.02
0,15938,Pippa Funnell 2: Farm Adventures,DS,DS,2007,Simulation,Ubisoft,0,0.01,0,0,0.02
0,15939,Iron Soldier 3,PS,PS,1999,Simulation,Telegames,0.01,0.01,0,0,0.02
0,15940,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,DS,2008,Simulation,Tecmo Koei,0,0,0.02,0,0.02
0,15941,Space Invaders Revolution,DS,DS,2005,Shooter,Rising Star Games,0.01,0,0,0,0.02
0,15942,Barbie and Her Sisters Puppy Rescue,PS3,PS3,2015,Action,Namco Bandai Games,0,0.01,0,0,0.02
0,15943,Worms: WMD,PS4,PS4,2016,Action,Sold Out,0.01,0.01,0,0,0.02
0,15944,Myst,PSP,PSP,2006,Adventure,Midway Games,0,0.01,0,0,0.02
0,15945,UNO 52,DS,DS,2006,Misc,Zoo Digital Publishing,0.01,0,0,0,0.02
0,15946,Tiger & Bunny: Hero's Day,PSP,PSP,2013,Action,D3Publisher,0,0,0.02,0,0.02
0,15947,Storm Lover 2nd V,PSV,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02
0,15948,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02
0,15949,Touhou Genso Rondo: Bullet Ballet,PS4,PS4,2016,Shooter,Nippon Ichi Software,0.01,0,0,0,0.02
0,15950,Accel World: Kasoku no Chouten,PS3,PS3,2013,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
0,15951,Poupee Girl DS,DS,DS,2009,Misc,Alvion,0,0,0.02,0,0.02
0,15952,Pachinko Kaou: Misora Hibari,PS2,PS2,2007,Misc,Hackberry,0,0,0.02,0,0.02
0,15953,Just Cause,PS2,PS2,2006,Action,Eidos Interactive,0.01,0.01,0,0,0.02
0,15954,Choro Q,PS2,PS2,2003,Racing,Zoo Digital Publishing,0.01,0.01,0,0,0.02
0,15955,Narcissus: Moshimo Ashita ga Runara,PSP,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
0,15956,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,PSV,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
0,15957,IHRA Drag Racing: Sportsman Edition,XB,XB,2006,Racing,Bethesda Softworks,0.01,0,0,0,0.02
0,15958,"Sharin no Kuni, Himawari no Shoujo",X360,X360,2010,Adventure,5pb,0,0,0.02,0,0.02
0,15959,Guild Wars: Factions,PC,PC,2006,Role-Playing,NCSoft,0,0.01,0,0,0.02
0,15960,Simple DS Series Vol. 42: The Haioku Byoutou,DS,DS,2008,Adventure,D3Publisher,0,0,0.02,0,0.02
0,15961,Drone Tactics,DS,DS,2007,Strategy,Success,0.01,0,0,0,0.02
0,15962,Technic Beat,PS2,PS2,2002,Misc,Arika,0.01,0.01,0,0,0.02
0,15963,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,PSP,2010,Adventure,Compile Heart,0,0,0.02,0,0.02
0,15964,Farming Simulator 2014,PSV,PSV,2014,Simulation,Focus Home Interactive,0.01,0,0,0,0.02
0,15965,Imperium Romanum,PC,PC,2008,Strategy,Kalypso Media,0,0.01,0,0,0.02
0,15966,Ship Simulator 2008,PC,PC,2007,Simulation,Lighthouse Interactive,0,0.01,0,0,0.02
0,15967,Curse of the Amsterdam Diamond,DS,DS,2012,Puzzle,Easy Interactive,0,0.01,0,0,0.02
0,15968,Sengoku,PC,PC,2011,Strategy,Paradox Interactive,0,0.01,0,0,0.02
0,15969,Yume Neko DS,DS,DS,2008,Simulation,Sega,0,0,0.02,0,0.02
0,15970,Dream C Club,PS3,PS3,2012,Simulation,D3Publisher,0,0,0.02,0,0.02
0,15971,IGT Slots: Lucky Larry's Lobstermania,PC,PC,2011,Simulation,Masque Publishing,0.01,0,0,0,0.02
0,15972,Sid Meier's Civilization Revolution 2+,PSV,PSV,2015,Strategy,Take-Two Interactive,0,0,0.02,0,0.02
0,15973,SBK Superbike World Championship,PS2,PS2,2008,Racing,Black Bean Games,0.01,0.01,0,0,0.02
0,15974,Memories Off 6: Next Relation,PS2,PS2,2009,Adventure,5pb,0,0,0.02,0,0.02
0,15975,Scared Rider Xechs,PS2,PS2,2010,Adventure,RED Entertainment,0,0,0.02,0,0.02
0,15976,Vitamin X: Detective B6,PSP,PSP,2012,Adventure,D3Publisher,0,0,0.02,0,0.02
0,15977,Misshitsu no Sacrifice,PSP,PSP,2010,Adventure,D3Publisher,0,0,0.02,0,0.02
0,15978,You Don't Know Jack,PC,PC,1995,Misc,Vivendi Games,0.01,0,0,0,0.02
0,15979,Ouran Koukou Host Bu,PS2,PS2,2007,Adventure,Idea Factory,0,0,0.02,0,0.02
0,15980,Lotus Challenge,GC,GC,2004,Racing,Ignition Entertainment,0.01,0,0,0,0.02
0,15981,Meiji Toukyou Renka: Twilight Kiss,PSP,PSP,2015,Action,Broccoli,0,0,0.02,0,0.02
0,15982,Xblaze: Lost Memories,PS3,PS3,2015,Adventure,Arc System Works,0.01,0,0,0,0.02
0,15983,Turok,PC,PC,2008,Action,Touchstone,0,0.01,0,0,0.01
0,15984,Coven and Labyrinth of Refrain,PSV,PSV,2016,Action,Nippon Ichi Software,0,0,0.01,0,0.01
0,15985,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,3DS,2016,Action,Namco Bandai Games,0,0,0.01,0,0.01
0,15986,Dragon Zakura DS,DS,DS,2007,Misc,Electronic Arts,0,0,0.01,0,0.01
0,15987,Chameleon: To Dye For!,DS,DS,2006,Puzzle,505 Games,0.01,0,0,0,0.01
0,15988,Hotel Giant DS,DS,DS,2008,Simulation,Nobilis,0,0.01,0,0,0.01
0,15989,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01
0,15990,Blackthorne,GBA,GBA,2003,Action,Activision,0.01,0,0,0,0.01
0,15991,Don Bradman Cricket 14,X360,X360,2014,Sports,Tru Blu Entertainment,0,0.01,0,0,0.01
0,15992,DokuSui: DokiDoki Suikoden,PSP,PSP,2011,Role-Playing,Irem Software Engineering,0,0,0.01,0,0.01
0,15993,Shinseiki Evangelion: Battle Orchestra Portable,PSP,PSP,2009,Fighting,Broccoli,0,0,0.01,0,0.01
0,15994,Donkey Kong Jungle Beat,Wii,Wii,2008,Platform,Nintendo,0,0.01,0,0,0.01
0,15995,Bomberman (jp sales),PSP,PSP,2006,Puzzle,Konami Digital Entertainment,0,0,0.01,0,0.01
0,15996,Blazblue: Continuum Shift Extend,PSP,PSP,2012,Fighting,Arc System Works,0,0,0.01,0,0.01
0,15997,S.Y.K: Shinsetsu Saiyuuki,PS2,PS2,2009,Adventure,Idea Factory,0,0,0.01,0,0.01
0,15998,Football Manager Live,PC,PC,2009,Sports,Sega,0,0.01,0,0,0.01
0,15999,Captain Morgane and the Golden Turtle,Wii,Wii,2012,Adventure,Reef Entertainment,0,0.01,0,0,0.01
0,16000,Black Cat,PS2,PS2,2006,Action,Capcom,0,0,0.01,0,0.01
0,16001,One Piece: Daikaizoku Coliseum,3DS,3DS,2016,Fighting,Namco Bandai Games,0,0,0.01,0,0.01
0,16002,Mortal Kombat,PC,PC,1994,Fighting,Acclaim Entertainment,0.01,0,0,0,0.01
0,16003,Smart Kid's Mega Game Mix,DS,DS,2009,Misc,UFO Interactive,0.01,0,0,0,0.01
0,16004,Diary Girl,DS,DS,2008,Misc,Konami Digital Entertainment,0.01,0,0,0,0.01
0,16005,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,DS,2011,Role-Playing,Unknown,0,0,0.01,0,0.01
0,16006,Serious Sam II,PC,PC,2005,Shooter,Take-Two Interactive,0,0.01,0,0,0.01
0,16007,Wand of Fortune: Mirai e no Prologue Portable,PSP,PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01
